update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,return_bolt_mean,return_bolt_std,return_bolt_min,return_bolt_max,return_vanilla_mean,return_vanilla_std,return_vanilla_min,return_vanilla_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
4320,802358,11059200,234.0138345455651,62946,1.8732558170030282,1.1154820220360673,0.0,3.4937500953674316,1.278106828068578,0.9820054544598469,0.0,2.620312452316284,0.5951489837363709,0.263373347049579,0.0,0.9859374761581421,0.9069767441860465,28.127906976744185,17.292824504405978,1.0,64.0,0.49438268989324574,27.86745181083679,1.035188639909029,89.86187686920167,45.961181640625,204.90765380859375
4330,803358,11084800,232.01680482152634,63056,1.8676478788256645,1.1507023641727767,0.0,3.549999952316284,1.183886724391154,1.0839867849890188,0.0,2.6624999046325684,0.6837611597563539,0.22435844294318413,0.0,0.9859374761581421,0.9464285714285714,22.107142857142858,14.834417716229774,1.0,64.0,0.4055203139781952,27.84599061012268,-0.0910876516252756,129.79505615234376,64.80238342285156,173.6186294555664
4340,804359,11110400,236.22110410903773,63165,1.7391360293416416,1.1573416912513885,0.0,3.549999952316284,1.1727573436849257,1.0040292230518841,0.0,2.6624999046325684,0.5663786761900957,0.2661921501569846,0.0,0.9437500238418579,0.8941176470588236,30.08235294117647,17.39114836698518,4.0,64.0,0.4784008666872978,24.87402515411377,1.8710987944155932,117.87900733947754,60.80581855773926,198.01615142822266
4350,805342,11136000,233.4684334576087,63275,1.7812500038359425,1.1181374620476308,0.0,3.549999952316284,1.1614789561469956,1.0184146339780713,0.0,2.6624999046325684,0.6197710414924243,0.2489254482286859,0.0,0.9859374761581421,0.9207920792079208,26.475247524752476,16.351700223103904,1.0,64.0,0.4349175624549389,28.45322151184082,0.7655058709904552,97.6868558883667,49.60458564758301,458.1294403076172
4360,806396,11161600,233.82038768597408,63400,1.6917652072938714,1.1240473007158487,0.0,3.549999952316284,1.0388513481294788,1.0525066670220682,0.0,2.6624999046325684,0.6529138527206473,0.23299060867969504,0.0,0.971875011920929,0.9459459459459459,24.2972972972973,15.536991369100589,2.0,64.0,0.419397272914648,28.25332636833191,1.0652994945645333,127.24024972915649,64.68122863769531,268.5063934326172
4370,807403,11187200,233.6612473020489,63510,1.991644030679827,1.1550852194215762,0.0,3.71875,1.3494395406349846,1.0385269731358107,0.0,2.7890625,0.6422044865625061,0.2364295705225248,0.0,0.9296875,0.9239130434782609,24.902173913043477,15.388490746269275,5.0,64.0,0.36582025811076163,30.38050856590271,1.2874490819871427,129.25494232177732,65.91126251220703,259.2721710205078
4380,808374,11212800,234.2491471738986,63619,1.588650413430654,1.1550571349988061,0.0,3.4937500953674316,1.0043612613782777,1.0273147372143094,0.0,2.620312452316284,0.5842891486136468,0.2763658789294731,0.0,0.9859374761581421,0.8901098901098901,28.78021978021978,18.062043376669973,1.0,64.0,0.44800294041633604,24.736399269104005,2.5946414083242413,119.06927671432496,62.12479782104492,134.7985725402832
4390,809367,11238400,235.65235465954916,63728,1.5603737124462718,1.139125581307704,0.0,3.4937500953674316,0.9783827281489814,1.0155686091138567,0.0,2.620312452316284,0.5819909779988613,0.2816127460314637,0.0,0.9859374761581421,0.8762886597938144,28.84536082474227,18.267395441332397,1.0,64.0,0.419621791690588,26.55504846572876,1.439588739722967,127.97753429412842,65.42416000366211,199.10625457763672
4400,810382,11264000,222.6064527193148,63838,1.6871675462164777,1.177703382984099,0.0,3.4375,1.0851063842469073,1.049476433836654,0.0,2.578125,0.6020611675178751,0.27008807192930995,0.0,0.9859374761581421,0.9042553191489362,27.617021276595743,17.74710427861805,1.0,64.0,0.40261128470301627,28.81044821739197,3.377019915543497,134.97889099121093,70.8624382019043,151.33678436279297
4410,811373,11289600,233.9207326084956,63964,2.0232443903269393,1.0742725288557813,0.0,3.606250047683716,1.4055653047025873,0.9540652553719419,0.0,2.7046875953674316,0.6176790749089102,0.23726479268733514,0.0,0.9859374761581421,0.9325842696629213,26.707865168539325,15.675933208563645,1.0,64.0,0.3791418470442295,30.565665864944457,1.8908117465674878,123.76445655822754,63.769248962402344,224.06761169433594
