__main__: 2020-05-19 04:15:54,069: U 2718 | E 984228 | F 6958080 | FPS 0749 | D 9930 | R:xsmM  0.94  0.10  0.69  1.42 | Rb:xsmM  0.04  0.12  0.00  0.47 | Rv:xsmM  0.89  0.07  0.54  0.99 | S 1.00 | F:xsmM 7.7 5.0 1.0 33.0 | H 0.084 | V 17.799 | pL  0.161 | vL 2.543 | L 1.432 | gN 6.036 | 
__main__: 2020-05-19 04:15:57,522: U 2719 | E 984568 | F 6960640 | FPS 0742 | D 9934 | R:xsmM  0.92  0.10  0.47  1.37 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.89  0.08  0.38  0.99 | S 1.00 | F:xsmM 7.5 5.7 1.0 44.0 | H 0.085 | V 17.638 | pL  0.404 | vL 2.653 | L 1.730 | gN 6.082 | 
__main__: 2020-05-19 04:16:00,953: U 2720 | E 984911 | F 6963200 | FPS 0747 | D 9937 | R:xsmM  0.93  0.10  0.62  1.35 | Rb:xsmM  0.03  0.11  0.00  0.45 | Rv:xsmM  0.89  0.07  0.59  0.99 | S 1.00 | F:xsmM 7.7 5.0 1.0 29.0 | H 0.073 | V 17.673 | pL  0.164 | vL 2.434 | L 1.380 | gN 4.495 | 
__main__: 2020-05-19 04:16:04,477: U 2721 | E 985272 | F 6965760 | FPS 0727 | D 9940 | R:xsmM  0.94  0.12  0.00  1.37 | Rb:xsmM  0.04  0.13  0.00  0.46 | Rv:xsmM  0.90  0.07  0.00  0.99 | S 1.00 | F:xsmM 7.1 5.1 1.0 64.0 | H 0.068 | V 17.859 | pL -0.001 | vL 4.148 | L 2.073 | gN 6.059 | 
__main__: 2020-05-19 04:16:07,979: U 2722 | E 985627 | F 6968320 | FPS 0732 | D 9944 | R:xsmM  0.94  0.10  0.49  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.07  0.32  0.99 | S 1.00 | F:xsmM 7.0 4.6 1.0 48.0 | H 0.073 | V 17.775 | pL  0.017 | vL 3.401 | L 1.717 | gN 5.139 | 
__main__: 2020-05-19 04:16:11,423: U 2723 | E 985975 | F 6970880 | FPS 0744 | D 9947 | R:xsmM  0.93  0.10  0.52  1.29 | Rb:xsmM  0.03  0.11  0.00  0.43 | Rv:xsmM  0.90  0.07  0.42  0.99 | S 1.00 | F:xsmM 7.5 5.3 1.0 41.0 | H 0.082 | V 17.748 | pL  0.180 | vL 2.780 | L 1.569 | gN 3.947 | 
__main__: 2020-05-19 04:16:14,934: U 2724 | E 986342 | F 6973440 | FPS 0730 | D 9951 | R:xsmM  0.94  0.10  0.37  1.39 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.07  0.37  0.99 | S 1.00 | F:xsmM 6.9 4.7 1.0 45.0 | H 0.065 | V 17.979 | pL -0.097 | vL 3.088 | L 1.446 | gN 6.184 | 
__main__: 2020-05-19 04:16:18,413: U 2725 | E 986702 | F 6976000 | FPS 0736 | D 9954 | R:xsmM  0.93  0.10  0.68  1.35 | Rb:xsmM  0.04  0.11  0.00  0.45 | Rv:xsmM  0.90  0.06  0.54  0.99 | S 1.00 | F:xsmM 7.3 4.5 1.0 33.0 | H 0.054 | V 17.844 | pL  0.008 | vL 2.137 | L 1.076 | gN 5.510 | 
__main__: 2020-05-19 04:16:21,839: U 2726 | E 987077 | F 6978560 | FPS 0748 | D 9958 | R:xsmM  0.93  0.09  0.72  1.37 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.90  0.06  0.68  0.99 | S 1.00 | F:xsmM 6.8 4.0 1.0 23.0 | H 0.041 | V 17.941 | pL  0.019 | vL 1.695 | L 0.866 | gN 6.279 | 
__main__: 2020-05-19 04:16:25,328: U 2727 | E 987459 | F 6981120 | FPS 0734 | D 9961 | R:xsmM  0.93  0.09  0.72  1.35 | Rb:xsmM  0.03  0.10  0.00  0.45 | Rv:xsmM  0.91  0.06  0.61  0.99 | S 1.00 | F:xsmM 6.6 4.0 1.0 28.0 | H 0.058 | V 17.737 | pL  0.034 | vL 2.043 | L 1.055 | gN 3.969 | 
__main__: 2020-05-19 04:16:28,811: U 2728 | E 987817 | F 6983680 | FPS 0736 | D 9965 | R:xsmM  0.93  0.09  0.38  1.31 | Rb:xsmM  0.03  0.11  0.00  0.44 | Rv:xsmM  0.90  0.07  0.25  0.99 | S 1.00 | F:xsmM 7.3 4.9 1.0 53.0 | H 0.057 | V 17.814 | pL -0.094 | vL 2.229 | L 1.020 | gN 3.510 | 
__main__: 2020-05-19 04:16:32,276: U 2729 | E 988192 | F 6986240 | FPS 0739 | D 9968 | R:xsmM  0.93  0.09  0.59  1.37 | Rb:xsmM  0.02  0.10  0.00  0.46 | Rv:xsmM  0.90  0.06  0.49  0.99 | S 1.00 | F:xsmM 6.8 4.2 1.0 36.0 | H 0.050 | V 17.742 | pL  0.146 | vL 2.144 | L 1.217 | gN 5.502 | 
__main__: 2020-05-19 04:16:35,714: U 2730 | E 988561 | F 6988800 | FPS 0745 | D 9972 | R:xsmM  0.93  0.08  0.59  1.29 | Rb:xsmM  0.03  0.10  0.00  0.43 | Rv:xsmM  0.90  0.07  0.40  0.99 | S 1.00 | F:xsmM 7.0 4.8 1.0 43.0 | H 0.059 | V 17.802 | pL  0.197 | vL 1.847 | L 1.120 | gN 3.682 | 
__main__: 2020-05-19 04:16:39,233: U 2731 | E 988940 | F 6991360 | FPS 0728 | D 9975 | R:xsmM  0.94  0.09  0.73  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.06  0.59  0.99 | S 1.00 | F:xsmM 6.8 4.0 1.0 29.0 | H 0.052 | V 17.958 | pL -0.101 | vL 2.496 | L 1.146 | gN 3.561 | 
__main__: 2020-05-19 04:16:42,649: U 2732 | E 989297 | F 6993920 | FPS 0750 | D 9979 | R:xsmM  0.94  0.10  0.69  1.35 | Rb:xsmM  0.04  0.12  0.00  0.45 | Rv:xsmM  0.90  0.06  0.65  0.99 | S 1.00 | F:xsmM 7.1 4.2 1.0 25.0 | H 0.063 | V 18.089 | pL -0.078 | vL 2.470 | L 1.156 | gN 3.389 | 
__main__: 2020-05-19 04:16:46,091: U 2733 | E 989661 | F 6996480 | FPS 0745 | D 9982 | R:xsmM  0.94  0.10  0.72  1.33 | Rb:xsmM  0.04  0.12  0.00  0.44 | Rv:xsmM  0.90  0.06  0.68  0.99 | S 1.00 | F:xsmM 6.8 4.2 1.0 23.0 | H 0.062 | V 17.911 | pL -0.156 | vL 2.336 | L 1.011 | gN 3.264 | 
__main__: 2020-05-19 04:16:49,589: U 2734 | E 990046 | F 6999040 | FPS 0732 | D 9986 | R:xsmM  0.93  0.08  0.61  1.31 | Rb:xsmM  0.02  0.09  0.00  0.44 | Rv:xsmM  0.90  0.06  0.59  0.99 | S 1.00 | F:xsmM 6.8 4.4 1.0 29.0 | H 0.050 | V 17.749 | pL  0.005 | vL 1.891 | L 0.950 | gN 1.844 | 
__main__: 2020-05-19 04:16:52,988: U 2735 | E 990413 | F 7001600 | FPS 0754 | D 9989 | R:xsmM  0.94  0.10  0.59  1.37 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.06  0.59  0.99 | S 1.00 | F:xsmM 6.9 4.1 1.0 29.0 | H 0.054 | V 17.814 | pL -0.014 | vL 2.514 | L 1.243 | gN 3.590 | 
__main__: 2020-05-19 04:16:56,348: U 2736 | E 990755 | F 7004160 | FPS 0763 | D 9992 | R:xsmM  0.93  0.10  0.37  1.35 | Rb:xsmM  0.03  0.10  0.00  0.45 | Rv:xsmM  0.90  0.07  0.37  0.99 | S 1.00 | F:xsmM 7.3 5.0 1.0 45.0 | H 0.061 | V 17.744 | pL  0.139 | vL 2.931 | L 1.604 | gN 6.299 | 
__main__: 2020-05-19 04:16:59,744: U 2737 | E 991118 | F 7006720 | FPS 0754 | D 9996 | R:xsmM  0.94  0.11  0.62  1.37 | Rb:xsmM  0.04  0.13  0.00  0.46 | Rv:xsmM  0.90  0.07  0.58  0.99 | S 1.00 | F:xsmM 7.3 4.9 1.0 30.0 | H 0.063 | V 18.032 | pL  0.066 | vL 2.501 | L 1.316 | gN 8.343 | 
__main__: 2020-05-19 04:17:03,125: U 2738 | E 991467 | F 7009280 | FPS 0758 | D 9999 | R:xsmM  0.92  0.10  0.44  1.31 | Rb:xsmM  0.02  0.10  0.00  0.44 | Rv:xsmM  0.90  0.07  0.44  0.99 | S 1.00 | F:xsmM 7.3 4.8 1.0 40.0 | H 0.064 | V 17.615 | pL  0.278 | vL 2.445 | L 1.500 | gN 5.176 | 
__main__: 2020-05-19 04:17:06,560: U 2739 | E 991825 | F 7011840 | FPS 0746 | D 10003 | R:xsmM  0.93  0.10  0.34  1.35 | Rb:xsmM  0.03  0.11  0.00  0.45 | Rv:xsmM  0.90  0.07  0.34  0.99 | S 1.00 | F:xsmM 7.2 5.0 1.0 47.0 | H 0.062 | V 17.615 | pL  0.211 | vL 2.303 | L 1.362 | gN 4.516 | 
__main__: 2020-05-19 04:17:10,045: U 2740 | E 992189 | F 7014400 | FPS 0735 | D 10006 | R:xsmM  0.94  0.09  0.62  1.37 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.07  0.49  0.99 | S 1.00 | F:xsmM 6.8 4.7 1.0 36.0 | H 0.073 | V 17.805 | pL  0.209 | vL 2.609 | L 1.512 | gN 5.813 | 
__main__: 2020-05-19 04:17:13,553: U 2741 | E 992553 | F 7016960 | FPS 0730 | D 10010 | R:xsmM  0.93  0.12  0.00  1.37 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.08  0.00  0.99 | S 1.00 | F:xsmM 7.3 5.5 1.0 64.0 | H 0.076 | V 18.010 | pL  0.214 | vL 3.003 | L 1.715 | gN 3.215 | 
__main__: 2020-05-19 04:17:17,015: U 2742 | E 992902 | F 7019520 | FPS 0740 | D 10013 | R:xsmM  0.93  0.10  0.21  1.33 | Rb:xsmM  0.03  0.10  0.00  0.44 | Rv:xsmM  0.90  0.07  0.14  0.99 | S 1.00 | F:xsmM 7.3 5.2 1.0 61.0 | H 0.081 | V 17.746 | pL  0.179 | vL 3.027 | L 1.692 | gN 3.412 | 
__main__: 2020-05-19 04:17:20,514: U 2743 | E 993231 | F 7022080 | FPS 0732 | D 10017 | R:xsmM  0.94  0.11  0.72  1.42 | Rb:xsmM  0.05  0.13  0.00  0.47 | Rv:xsmM  0.89  0.07  0.58  0.99 | S 1.00 | F:xsmM 7.5 5.0 1.0 30.0 | H 0.090 | V 17.990 | pL  0.035 | vL 2.754 | L 1.411 | gN 6.440 | 
__main__: 2020-05-19 04:17:24,758: U 2744 | E 993584 | F 7024640 | FPS 0604 | D 10021 | R:xsmM  0.93  0.11  0.28  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.08  0.18  0.99 | S 1.00 | F:xsmM 7.5 5.7 1.0 58.0 | H 0.083 | V 17.801 | pL  0.317 | vL 3.166 | L 1.899 | gN 6.834 | 
__main__: 2020-05-19 04:17:28,352: U 2745 | E 993925 | F 7027200 | FPS 0713 | D 10024 | R:xsmM  0.93  0.10  0.37  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.07  0.37  0.99 | S 1.00 | F:xsmM 7.3 5.3 1.0 45.0 | H 0.099 | V 17.739 | pL  0.365 | vL 2.907 | L 1.817 | gN 4.523 | 
__main__: 2020-05-19 04:17:31,902: U 2746 | E 994294 | F 7029760 | FPS 0722 | D 10028 | R:xsmM  0.93  0.10  0.61  1.35 | Rb:xsmM  0.03  0.11  0.00  0.45 | Rv:xsmM  0.90  0.08  0.41  0.99 | S 1.00 | F:xsmM 7.1 5.3 1.0 42.0 | H 0.080 | V 17.980 | pL  0.027 | vL 2.911 | L 1.482 | gN 6.044 | 
__main__: 2020-05-19 04:17:35,445: U 2747 | E 994634 | F 7032320 | FPS 0723 | D 10031 | R:xsmM  0.93  0.10  0.66  1.33 | Rb:xsmM  0.04  0.12  0.00  0.44 | Rv:xsmM  0.90  0.07  0.44  0.99 | S 1.00 | F:xsmM 7.3 4.9 1.0 40.0 | H 0.088 | V 17.982 | pL  0.032 | vL 3.091 | L 1.577 | gN 5.298 | 
__main__: 2020-05-19 04:17:38,873: U 2748 | E 994985 | F 7034880 | FPS 0747 | D 10035 | R:xsmM  0.94  0.12  0.00  1.37 | Rb:xsmM  0.05  0.13  0.00  0.46 | Rv:xsmM  0.89  0.09  0.00  0.99 | S 1.00 | F:xsmM 7.5 6.2 1.0 64.0 | H 0.087 | V 17.884 | pL  0.204 | vL 4.516 | L 2.461 | gN 8.009 | 
__main__: 2020-05-19 04:17:42,325: U 2749 | E 995324 | F 7037440 | FPS 0742 | D 10038 | R:xsmM  0.94  0.11  0.55  1.33 | Rb:xsmM  0.04  0.12  0.00  0.44 | Rv:xsmM  0.90  0.07  0.41  0.99 | S 1.00 | F:xsmM 7.3 4.9 1.0 42.0 | H 0.082 | V 17.916 | pL  0.171 | vL 2.787 | L 1.563 | gN 4.224 | 
__main__: 2020-05-19 04:17:45,760: U 2750 | E 995673 | F 7040000 | FPS 0746 | D 10042 | R:xsmM  0.93  0.10  0.56  1.33 | Rb:xsmM  0.03  0.11  0.00  0.44 | Rv:xsmM  0.90  0.07  0.44  0.99 | S 1.00 | F:xsmM 7.3 4.9 1.0 40.0 | H 0.081 | V 17.807 | pL  0.212 | vL 2.701 | L 1.561 | gN 6.843 | 
__main__: 2020-05-19 04:17:50,505: Return  0.89; not the best model; not saved
__main__: 2020-05-19 04:17:54,005: U 2751 | E 996032 | F 7042560 | FPS 0732 | D 10050 | R:xsmM  0.93  0.12  0.31  1.37 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.08  0.21  0.99 | S 1.00 | F:xsmM 7.4 5.7 1.0 56.0 | H 0.070 | V 17.876 | pL  0.116 | vL 4.031 | L 2.131 | gN 5.154 | 
__main__: 2020-05-19 04:17:57,441: U 2752 | E 996393 | F 7045120 | FPS 0746 | D 10053 | R:xsmM  0.93  0.09  0.68  1.33 | Rb:xsmM  0.03  0.11  0.00  0.44 | Rv:xsmM  0.90  0.06  0.45  0.99 | S 1.00 | F:xsmM 7.0 4.6 1.0 39.0 | H 0.081 | V 18.029 | pL  0.266 | vL 2.727 | L 1.629 | gN 6.395 | 
__main__: 2020-05-19 04:18:00,953: U 2753 | E 996763 | F 7047680 | FPS 0730 | D 10057 | R:xsmM  0.93  0.08  0.59  1.33 | Rb:xsmM  0.03  0.10  0.00  0.44 | Rv:xsmM  0.90  0.07  0.40  0.99 | S 1.00 | F:xsmM 6.9 5.2 1.0 43.0 | H 0.078 | V 17.916 | pL  0.077 | vL 2.461 | L 1.307 | gN 4.314 | 
__main__: 2020-05-19 04:18:04,467: U 2754 | E 997121 | F 7050240 | FPS 0729 | D 10060 | R:xsmM  0.94  0.10  0.58  1.35 | Rb:xsmM  0.04  0.12  0.00  0.45 | Rv:xsmM  0.90  0.07  0.58  0.99 | S 1.00 | F:xsmM 7.2 4.7 1.0 30.0 | H 0.073 | V 18.003 | pL  0.059 | vL 2.765 | L 1.440 | gN 3.907 | 
__main__: 2020-05-19 04:18:07,967: U 2755 | E 997507 | F 7052800 | FPS 0732 | D 10064 | R:xsmM  0.95  0.10  0.75  1.39 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.91  0.06  0.61  0.99 | S 1.00 | F:xsmM 6.7 4.2 1.0 28.0 | H 0.059 | V 18.192 | pL -0.242 | vL 2.423 | L 0.968 | gN 3.271 | 
__main__: 2020-05-19 04:18:11,391: U 2756 | E 997863 | F 7055360 | FPS 0748 | D 10067 | R:xsmM  0.94  0.11  0.51  1.37 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.07  0.48  0.99 | S 1.00 | F:xsmM 7.1 4.7 1.0 37.0 | H 0.075 | V 17.807 | pL  0.154 | vL 3.059 | L 1.683 | gN 7.698 | 
__main__: 2020-05-19 04:18:14,822: U 2757 | E 998192 | F 7057920 | FPS 0747 | D 10071 | R:xsmM  0.94  0.11  0.00  1.37 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.89  0.08  0.00  0.99 | S 1.00 | F:xsmM 7.5 5.5 1.0 64.0 | H 0.083 | V 17.594 | pL  0.062 | vL 3.275 | L 1.698 | gN 5.558 | 
__main__: 2020-05-19 04:18:18,269: U 2758 | E 998531 | F 7060480 | FPS 0743 | D 10074 | R:xsmM  0.93  0.11  0.45  1.33 | Rb:xsmM  0.04  0.12  0.00  0.44 | Rv:xsmM  0.89  0.07  0.45  0.99 | S 1.00 | F:xsmM 7.9 5.2 1.0 39.0 | H 0.069 | V 17.513 | pL -0.019 | vL 3.078 | L 1.519 | gN 5.187 | 
__main__: 2020-05-19 04:18:21,735: U 2759 | E 998905 | F 7063040 | FPS 0739 | D 10078 | R:xsmM  0.93  0.09  0.62  1.31 | Rb:xsmM  0.03  0.10  0.00  0.44 | Rv:xsmM  0.90  0.06  0.62  0.99 | S 1.00 | F:xsmM 6.8 4.2 1.0 27.0 | H 0.054 | V 17.757 | pL -0.038 | vL 2.274 | L 1.099 | gN 3.271 | 
__main__: 2020-05-19 04:18:25,219: U 2760 | E 999287 | F 7065600 | FPS 0735 | D 10081 | R:xsmM  0.94  0.10  0.62  1.37 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.06  0.59  0.99 | S 1.00 | F:xsmM 6.8 4.4 1.0 29.0 | H 0.053 | V 17.742 | pL -0.132 | vL 2.157 | L 0.946 | gN 4.838 | 
__main__: 2020-05-19 04:18:28,702: U 2761 | E 999668 | F 7068160 | FPS 0736 | D 10085 | R:xsmM  0.94  0.09  0.75  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.91  0.06  0.69  0.99 | S 1.00 | F:xsmM 6.6 4.0 1.0 22.0 | H 0.049 | V 17.750 | pL -0.223 | vL 2.413 | L 0.983 | gN 4.241 | 
__main__: 2020-05-19 04:18:32,189: U 2762 | E 1000057 | F 7070720 | FPS 0735 | D 10088 | R:xsmM  0.94  0.09  0.76  1.39 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.91  0.05  0.75  0.99 | S 1.00 | F:xsmM 6.6 3.6 1.0 18.0 | H 0.060 | V 17.770 | pL -0.210 | vL 2.258 | L 0.919 | gN 6.886 | 
__main__: 2020-05-19 04:18:35,641: U 2763 | E 1000415 | F 7073280 | FPS 0742 | D 10092 | R:xsmM  0.93  0.09  0.65  1.39 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.90  0.07  0.47  0.99 | S 1.00 | F:xsmM 6.9 4.6 1.0 38.0 | H 0.072 | V 17.428 | pL  0.152 | vL 2.726 | L 1.515 | gN 5.758 | 
__main__: 2020-05-19 04:18:39,144: U 2764 | E 1000780 | F 7075840 | FPS 0731 | D 10095 | R:xsmM  0.92  0.09  0.40  1.31 | Rb:xsmM  0.02  0.09  0.00  0.44 | Rv:xsmM  0.90  0.08  0.38  0.99 | S 1.00 | F:xsmM 7.3 5.4 1.0 44.0 | H 0.078 | V 17.518 | pL  0.181 | vL 1.830 | L 1.095 | gN 4.688 | 
__main__: 2020-05-19 04:18:42,630: U 2765 | E 1001147 | F 7078400 | FPS 0735 | D 10099 | R:xsmM  0.93  0.09  0.47  1.37 | Rb:xsmM  0.02  0.09  0.00  0.46 | Rv:xsmM  0.90  0.06  0.47  0.99 | S 1.00 | F:xsmM 6.8 4.3 1.0 38.0 | H 0.075 | V 17.409 | pL  0.055 | vL 2.075 | L 1.091 | gN 3.850 | 
__main__: 2020-05-19 04:18:46,181: U 2766 | E 1001524 | F 7080960 | FPS 0722 | D 10102 | R:xsmM  0.94  0.10  0.76  1.35 | Rb:xsmM  0.04  0.12  0.00  0.45 | Rv:xsmM  0.90  0.06  0.51  0.99 | S 1.00 | F:xsmM 7.0 4.3 1.0 35.0 | H 0.069 | V 17.815 | pL -0.215 | vL 2.323 | L 0.946 | gN 5.923 | 
__main__: 2020-05-19 04:18:49,710: U 2767 | E 1001896 | F 7083520 | FPS 0726 | D 10106 | R:xsmM  0.93  0.09  0.72  1.37 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.90  0.06  0.56  0.99 | S 1.00 | F:xsmM 6.9 4.5 1.0 31.0 | H 0.079 | V 17.636 | pL -0.154 | vL 1.803 | L 0.747 | gN 2.956 | 
__main__: 2020-05-19 04:18:53,207: U 2768 | E 1002268 | F 7086080 | FPS 0733 | D 10109 | R:xsmM  0.94  0.10  0.72  1.39 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.06  0.48  0.99 | S 1.00 | F:xsmM 7.0 4.5 1.0 37.0 | H 0.073 | V 17.572 | pL -0.201 | vL 2.577 | L 1.087 | gN 3.536 | 
__main__: 2020-05-19 04:18:56,657: U 2769 | E 1002621 | F 7088640 | FPS 0743 | D 10113 | R:xsmM  0.93  0.10  0.62  1.37 | Rb:xsmM  0.04  0.11  0.00  0.46 | Rv:xsmM  0.90  0.07  0.58  0.99 | S 1.00 | F:xsmM 7.3 4.7 1.0 30.0 | H 0.079 | V 17.742 | pL -0.058 | vL 3.057 | L 1.470 | gN 4.988 | 
__main__: 2020-05-19 04:19:00,121: U 2770 | E 1002985 | F 7091200 | FPS 0740 | D 10116 | R:xsmM  0.93  0.08  0.69  1.37 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.90  0.06  0.51  0.99 | S 1.00 | F:xsmM 6.9 4.2 1.0 35.0 | H 0.070 | V 17.791 | pL -0.189 | vL 2.068 | L 0.844 | gN 3.906 | 
__main__: 2020-05-19 04:19:03,589: U 2771 | E 1003355 | F 7093760 | FPS 0739 | D 10120 | R:xsmM  0.94  0.10  0.63  1.37 | Rb:xsmM  0.04  0.11  0.00  0.46 | Rv:xsmM  0.91  0.06  0.56  0.99 | S 1.00 | F:xsmM 6.7 4.4 1.0 31.0 | H 0.066 | V 17.988 | pL  0.108 | vL 2.643 | L 1.429 | gN 8.710 | 
__main__: 2020-05-19 04:19:07,037: U 2772 | E 1003690 | F 7096320 | FPS 0743 | D 10123 | R:xsmM  0.92  0.10  0.61  1.37 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.89  0.07  0.56  0.99 | S 1.00 | F:xsmM 7.8 4.9 1.0 31.0 | H 0.075 | V 17.548 | pL  0.195 | vL 2.471 | L 1.430 | gN 4.803 | 
__main__: 2020-05-19 04:19:10,513: U 2773 | E 1004055 | F 7098880 | FPS 0737 | D 10127 | R:xsmM  0.94  0.10  0.70  1.37 | Rb:xsmM  0.04  0.12  0.00  0.46 | Rv:xsmM  0.90  0.06  0.56  0.99 | S 1.00 | F:xsmM 7.2 4.4 1.0 31.0 | H 0.066 | V 17.923 | pL -0.152 | vL 2.521 | L 1.108 | gN 5.941 | 
__main__: 2020-05-19 04:19:13,948: U 2774 | E 1004411 | F 7101440 | FPS 0746 | D 10130 | R:xsmM  0.93  0.09  0.70  1.33 | Rb:xsmM  0.03  0.11  0.00  0.44 | Rv:xsmM  0.90  0.06  0.62  0.99 | S 1.00 | F:xsmM 7.2 4.6 1.0 27.0 | H 0.068 | V 17.738 | pL  0.001 | vL 2.548 | L 1.275 | gN 2.800 | 
__main__: 2020-05-19 04:19:17,430: U 2775 | E 1004782 | F 7104000 | FPS 0736 | D 10133 | R:xsmM  0.93  0.09  0.69  1.33 | Rb:xsmM  0.03  0.10  0.00  0.44 | Rv:xsmM  0.90  0.06  0.62  0.99 | S 1.00 | F:xsmM 6.8 4.0 1.0 27.0 | H 0.057 | V 17.782 | pL -0.065 | vL 1.999 | L 0.934 | gN 4.390 | 
__main__: 2020-05-19 04:19:20,933: U 2776 | E 1005141 | F 7106560 | FPS 0731 | D 10137 | R:xsmM  0.93  0.10  0.70  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.06  0.65  0.99 | S 1.00 | F:xsmM 7.1 4.1 1.0 25.0 | H 0.071 | V 17.797 | pL -0.105 | vL 1.891 | L 0.840 | gN 3.456 | 
__main__: 2020-05-19 04:19:24,407: U 2777 | E 1005492 | F 7109120 | FPS 0738 | D 10140 | R:xsmM  0.94  0.10  0.69  1.31 | Rb:xsmM  0.04  0.12  0.00  0.44 | Rv:xsmM  0.90  0.07  0.52  0.99 | S 1.00 | F:xsmM 7.3 4.8 1.0 34.0 | H 0.076 | V 17.952 | pL -0.073 | vL 2.653 | L 1.253 | gN 3.800 | 
__main__: 2020-05-19 04:19:27,858: U 2778 | E 1005869 | F 7111680 | FPS 0742 | D 10144 | R:xsmM  0.93  0.09  0.70  1.37 | Rb:xsmM  0.03  0.10  0.00  0.46 | Rv:xsmM  0.91  0.06  0.49  0.99 | S 1.00 | F:xsmM 6.7 4.5 1.0 36.0 | H 0.069 | V 17.931 | pL -0.005 | vL 2.125 | L 1.057 | gN 5.116 | 
__main__: 2020-05-19 04:19:31,364: U 2779 | E 1006209 | F 7114240 | FPS 0731 | D 10147 | R:xsmM  0.94  0.10  0.53  1.35 | Rb:xsmM  0.04  0.12  0.00  0.45 | Rv:xsmM  0.90  0.07  0.35  0.99 | S 1.00 | F:xsmM 7.4 5.3 1.0 46.0 | H 0.066 | V 17.812 | pL  0.026 | vL 2.139 | L 1.095 | gN 5.768 | 
__main__: 2020-05-19 04:19:34,832: U 2780 | E 1006571 | F 7116800 | FPS 0739 | D 10151 | R:xsmM  0.93  0.09  0.48  1.31 | Rb:xsmM  0.03  0.11  0.00  0.44 | Rv:xsmM  0.90  0.07  0.48  0.99 | S 1.00 | F:xsmM 7.3 4.9 1.0 37.0 | H 0.064 | V 17.848 | pL  0.009 | vL 1.827 | L 0.922 | gN 5.534 | 
__main__: 2020-05-19 04:19:38,275: U 2781 | E 1006916 | F 7119360 | FPS 0744 | D 10154 | R:xsmM  0.95  0.11  0.72  1.35 | Rb:xsmM  0.05  0.13  0.00  0.45 | Rv:xsmM  0.90  0.06  0.59  0.99 | S 1.00 | F:xsmM 7.4 4.6 1.0 29.0 | H 0.061 | V 18.037 | pL -0.106 | vL 2.795 | L 1.291 | gN 3.551 | 
__main__: 2020-05-19 04:19:41,802: U 2782 | E 1007283 | F 7121920 | FPS 0726 | D 10158 | R:xsmM  0.93  0.10  0.00  1.39 | Rb:xsmM  0.03  0.11  0.00  0.46 | Rv:xsmM  0.90  0.07  0.00  0.99 | S 1.00 | F:xsmM 6.9 5.0 1.0 64.0 | H 0.061 | V 17.740 | pL -0.047 | vL 3.205 | L 1.555 | gN 4.363 | 
__main__: 2020-05-19 04:19:45,203: U 2783 | E 1007630 | F 7124480 | FPS 0753 | D 10161 | R:xsmM  0.94  0.11  0.47  1.33 | Rb:xsmM  0.04  0.12  0.00  0.44 | Rv:xsmM  0.90  0.06  0.47  0.99 | S 1.00 | F:xsmM 7.3 4.4 1.0 38.0 | H 0.071 | V 17.922 | pL  0.153 | vL 2.680 | L 1.492 | gN 5.505 | 
__main__: 2020-05-19 04:19:48,673: U 2784 | E 1008001 | F 7127040 | FPS 0739 | D 10165 | R:xsmM  0.93  0.09  0.45  1.31 | Rb:xsmM  0.02  0.10  0.00  0.44 | Rv:xsmM  0.91  0.06  0.45  0.99 | S 1.00 | F:xsmM 6.7 4.5 1.0 39.0 | H 0.063 | V 17.718 | pL  0.079 | vL 2.044 | L 1.100 | gN 3.965 | 
