update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,return_bolt_mean,return_bolt_std,return_bolt_min,return_bolt_max,return_vanilla_mean,return_vanilla_std,return_vanilla_min,return_vanilla_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
2931,1060140,7503360,730.5990862866034,10706,0.9410727604111628,0.10920604074516478,0.7046874761581421,1.373437523841858,0.04727611915389104,0.12891428195941199,0.0,0.45781248807907104,0.8937966416131204,0.06634641019579103,0.620312511920929,0.9859374761581421,1.0,7.552238805970149,4.717966872039086,1.0,27.0,0.07403684919700027,17.990337133407593,-0.08175313659012318,2.3781380847096445,1.1065755486488342,5.518101692199707
2932,1060491,7505920,736.5147151787596,10709,0.9426638186827004,0.10129822477382737,0.5218750238418579,1.3312499523162842,0.04715099735477372,0.12677004395426353,0.0,0.4437499940395355,0.8955128223468096,0.07391812781351155,0.5218750238418579,0.9859374761581421,1.0,7.43019943019943,5.256400219263265,1.0,34.0,0.08008024925366045,17.891871070861818,-0.10644805300980806,2.8979479402303694,1.341725081205368,5.553606271743774
2933,1060842,7508480,729.7275878138269,10713,0.9389222763542436,0.10271487363423751,0.676562488079071,1.3312499523162842,0.04096554478688797,0.12155815790477963,0.0,0.4437499940395355,0.897956731312635,0.05938254423020271,0.5640624761581421,0.9859374761581421,1.0,7.256410256410256,4.222758538898894,1.0,31.0,0.07950181281194091,18.028677177429202,0.07473599016666412,2.3863644301891327,1.267123132944107,2.7410759925842285
2934,1061220,7511040,729.090921436706,10716,0.934507274753833,0.09306581133927655,0.4375,1.3312499523162842,0.029559358323692643,0.10478584088018941,0.0,0.4437499940395355,0.9049479168243509,0.06136138937137847,0.4375,0.9859374761581421,1.0,6.7592592592592595,4.363476537536463,1.0,40.0,0.07481996975839138,17.656121921539306,0.16060945764183998,2.322928491234779,1.3213254809379578,4.051002621650696
2935,1061576,7513600,729.5184143060211,10720,0.942330144262046,0.1207167479194159,0.0,1.39453125,0.044485164910889746,0.12717221749845883,0.0,0.46484375,0.8978449785977267,0.07532936196897606,0.0,0.9859374761581421,0.9971910112359551,7.24438202247191,5.126966261354767,1.0,64.0,0.07010573334991932,17.938746070861818,-0.2160407136194408,2.377290907502174,0.9719036519527435,3.6717052459716797
2936,1061921,7516160,740.5849972855931,10723,0.9385711063509402,0.10526160264237368,0.620312511920929,1.3523437976837158,0.04071784399557805,0.12152202669798004,0.0,0.4507812559604645,0.8978532616642938,0.061053390338193354,0.620312511920929,0.9859374761581421,1.0,7.263768115942029,4.341574249131591,1.0,27.0,0.07277793139219285,17.888847970962523,0.004728179611265655,2.50932936668396,1.258665144443512,7.452547311782837
2937,1062265,7518720,725.7518620112662,10727,0.9396302684448486,0.10582014982888524,0.606249988079071,1.3312499523162842,0.0453851742799892,0.12590699185754436,0.0,0.4437499940395355,0.8942450939915901,0.06976198095195953,0.535937488079071,0.9859374761581421,1.0,7.520348837209302,4.960851846316648,1.0,33.0,0.08487678356468678,17.821413612365724,-0.045956633845344194,3.2541189938783646,1.580254077911377,7.0251805782318115
2938,1062612,7521280,747.0446888840435,10730,0.9437409941676027,0.1131016061429868,0.606249988079071,1.415624976158142,0.04696055490963741,0.12915821225618168,0.0,0.47187501192092896,0.8967804395156223,0.06919677618271544,0.46562498807907104,0.9859374761581421,1.0,7.340057636887608,4.920659616653078,1.0,38.0,0.06868431577458978,17.889810800552368,-0.2220956554636359,2.6505296468734745,1.1024823784828186,4.614340901374817
2939,1062958,7523840,734.4479498332149,10734,0.9338308352266433,0.09419134184715824,0.7328125238418579,1.3312499523162842,0.03885251085537707,0.1165632761622574,0.0,0.4437499940395355,0.8949783246296679,0.06665779765652428,0.5218750238418579,0.9859374761581421,1.0,7.468208092485549,4.740109962206293,1.0,34.0,0.06299837650731205,17.69693331718445,-0.012834685016423465,1.874226811528206,0.9236488044261932,5.460056781768799
2940,1063312,7526400,715.9266805485823,10737,0.9350635599618577,0.10569215684084994,0.535937488079071,1.39453125,0.037473516696590485,0.11732887453860265,0.0,0.46484375,0.8975900428443305,0.06320728275618753,0.535937488079071,0.9859374761581421,1.0,7.2824858757062145,4.494739993117812,1.0,33.0,0.05784769337624312,17.678925704956054,-0.2005599089898169,2.1011105224490167,0.8494168221950531,2.5684269666671753
2941,1063689,7528960,722.8091590227262,10741,0.9374357601059526,0.09321250434064789,0.690625011920929,1.373437523841858,0.033038378710455854,0.11053954685307854,0.0,0.45781248807907104,0.9043973810792918,0.05465457145660517,0.690625011920929,0.9859374761581421,1.0,6.798408488063661,3.8865472409942066,1.0,22.0,0.05528845121152699,17.923230266571046,-0.14281084542162717,1.7998237207531929,0.756548210978508,3.835897445678711
2942,1064034,7531520,720.2938002674986,10744,0.9391666673231815,0.10578355321252489,0.6343749761581421,1.39453125,0.04269927541414897,0.12371396001921306,0.0,0.46484375,0.8964673926864846,0.06267810474567898,0.620312511920929,0.9859374761581421,1.0,7.36231884057971,4.457109658403788,1.0,27.0,0.07386806709691882,17.83676414489746,-0.08630456235259772,2.883783331513405,1.3548483848571777,4.425570249557495
